campaignid,sample,latitude_dd,longitude_dd,marine.park,method,url,funding
2019-08_Ningaloo-Deep_stereo-BRUVs,13.05,-22.40087508,113.6932459,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/13.05.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,13.06,-22.40478391,113.6922957,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/13.06.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,13.08,-22.39328734,113.7039364,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/13.08.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,14.01,-22.32524,113.72408,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/14.01.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,14.02,-22.30284,113.73251,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/14.02.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,14.03,-22.27651,113.74266,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/14.03.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,14.06,-22.17832,113.79046,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/14.06.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,14.11,-22.3266667,113.7371667,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/14.11.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,14.12,-22.3071667,113.746,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/14.12.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,14.13,-22.2866667,113.7416667,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/14.13.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,15.01,-22.17344,113.7915,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/15.01.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,15.02,-22.16882,113.7941,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/15.02.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,15.05,-22.16173,113.78335,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/15.05.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,15.07,-22.13639,113.79163,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/15.07.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,15.12,-22.14381158,113.7899349,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/15.12.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,16.01,-22.12155,113.80074,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/16.01.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,16.02,-22.11624,113.79192,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/16.02.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,16.03,-22.10669,113.7967,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/16.03.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,16.04,-22.09742,113.8081,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/16.04.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,16.05,-22.0856,113.82563,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/16.05.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,17.08,-22.0943763,113.8193929,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/17.08.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,18.01,-22.06954369,113.812266,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/18.01.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,18.02,-22.06517499,113.8120284,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/18.02.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,18.03,-22.06563485,113.8082274,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/18.03.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,18.04,-22.06172601,113.810603,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/18.04.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,18.07,-22.06264574,113.8281828,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/18.07.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,18.08,-22.0725328,113.823194,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/18.08.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,19.01,-22.01347,113.82289,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/19.01.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,19.02,-22.00792203,113.821531,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/19.02.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,19.03,-22.00286353,113.8305585,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/19.03.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,19.04,-22.00056422,113.8255696,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/19.04.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,19.05,-21.99757511,113.8291331,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/19.05.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,19.08,-21.99412613,113.8234315,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/19.08.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,23.01,-21.68647769,114.0835652,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/23.01.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,23.02,-21.68555797,114.0785763,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/23.02.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,23.03,-21.68233893,114.0811896,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/23.03.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,23.04,-21.67980968,114.0845155,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/23.04.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,23.06,-21.67475118,114.0944932,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/23.06.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,23.09,-21.706867,114.0747,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/23.09.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,30.01,-21.91122,113.90413,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/30.01.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,30.02,-21.90687,113.90722,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/30.02.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,30.03,-21.89999,113.91082,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/30.03.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,30.04,-21.89513,113.91423,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/30.04.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,30.05,-21.88983,113.91801,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/30.05.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,30.06,-21.8876,113.9202,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/30.06.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,31.01,-21.6873167,114.08985,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/31.01.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,31.02,-21.6919667,114.09,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/31.02.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,31.03,-21.69445,114.0887667,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/31.03.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,31.04,-21.69635,114.0877667,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/31.04.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,31.05,-21.70045,114.0814333,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/31.05.mp4,NESP D3
2019-08_Ningaloo-Deep_stereo-BRUVs,31.06,-21.7025167,114.0774833,Ningaloo,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2019-08_Ningaloo-Deep_stereo-BRUVs/31.06.mp4,NESP D3
2020-10_south-west_stereo-BOSS,261,-33.9762,114.9214,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/261.mp4,NESP D3
2020-10_south-west_stereo-BOSS,338,-33.9723,114.9225,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/338.mp4,NESP D3
2020-10_south-west_stereo-BOSS,260,-33.9712,114.9164,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/260.mp4,NESP D3
2020-10_south-west_stereo-BOSS,259,-33.9687,114.9214,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/259.mp4,NESP D3
2020-10_south-west_stereo-BOSS,258,-33.9662,114.9139,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/258.mp4,NESP D3
2020-10_south-west_stereo-BOSS,FH10,-33.9862,114.8864,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/FH10.mp4,NESP D3
2020-10_south-west_stereo-BOSS,FH111,-33.9862,114.8789,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/FH111.mp4,NESP D3
2020-10_south-west_stereo-BOSS,130,-33.9812,114.8764,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/130.mp4,NESP D3
2020-10_south-west_stereo-BOSS,152,-33.9812,114.8689,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/152.mp4,NESP D3
2020-10_south-west_stereo-BOSS,134,-33.9837,114.8614,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/134.mp4,NESP D3
2020-10_south-west_stereo-BOSS,133,-33.9912,114.8664,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/133.mp4,NESP D3
2020-10_south-west_stereo-BOSS,132,-33.9912,114.8714,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/132.mp4,NESP D3
2020-10_south-west_stereo-BOSS,FH77,-33.9962,114.8764,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/FH77.mp4,NESP D3
2020-10_south-west_stereo-BOSS,FH52,-33.9912,114.8889,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/FH52.mp4,NESP D3
2020-10_south-west_stereo-BOSS,244,-34.0037,114.9064,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/244.mp4,NESP D3
2020-10_south-west_stereo-BOSS,245,-34.0087,114.9014,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/245.mp4,NESP D3
2020-10_south-west_stereo-BOSS,64,-34.0137,114.8964,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/64.mp4,NESP D3
2020-10_south-west_stereo-BOSS,C01,-34.015,114.8891,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/C01.mp4,NESP D3
2020-10_south-west_stereo-BOSS,65,-34.0112,114.8889,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/65.mp4,NESP D3
2020-10_south-west_stereo-BOSS,272,-34.0087,114.8139,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/272.mp4,NESP D3
2020-10_south-west_stereo-BOSS,337,-34.0054,114.8202,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/337.mp4,NESP D3
2020-10_south-west_stereo-BOSS,OMR1,-33.9676,114.9582,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/OMR1.mp4,NESP D3
2020-10_south-west_stereo-BOSS,OMR2,-33.9679,114.9551,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/OMR2.mp4,NESP D3
2020-10_south-west_stereo-BOSS,OMR3,-33.9685,114.9543,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/OMR3.mp4,NESP D3
2020-10_south-west_stereo-BOSS,OMR4,-33.9682,114.9529,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/OMR4.mp4,NESP D3
2020-10_south-west_stereo-BOSS,216,-34.0612,114.9164,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/216.mp4,NESP D3
2020-10_south-west_stereo-BOSS,235,-34.0912,114.9364,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/235.mp4,NESP D3
2020-10_south-west_stereo-BOSS,217,-34.0662,114.9139,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/217.mp4,NESP D3
2020-10_south-west_stereo-BOSS,215,-34.0662,114.9189,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/215.mp4,NESP D3
2020-10_south-west_stereo-BOSS,356,-34.0687,114.9264,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/356.mp4,NESP D3
2020-10_south-west_stereo-BOSS,C02,-34.0812,114.9364,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/C02.mp4,NESP D3
2020-10_south-west_stereo-BOSS,278,-34.0087,114.8789,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/278.mp4,NESP D3
2020-10_south-west_stereo-BOSS,40,-34.1112,114.6389,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/40.mp4,NESP D3
2020-10_south-west_stereo-BOSS,36,-34.1037,114.7139,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/36.mp4,NESP D3
2020-10_south-west_stereo-BOSS,37,-34.1037,114.7189,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/37.mp4,NESP D3
2020-10_south-west_stereo-BOSS,308,-34.1087,114.7189,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/308.mp4,NESP D3
2020-10_south-west_stereo-BOSS,333,-34.1112,114.7289,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/333.mp4,NESP D3
2020-10_south-west_stereo-BOSS,307,-34.113,114.7251,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/307.mp4,NESP D3
2020-10_south-west_stereo-BOSS,95,-34.1187,114.7264,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/95.mp4,NESP D3
2020-10_south-west_stereo-BOSS,98,-34.1262,114.7339,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/98.mp4,NESP D3
2020-10_south-west_stereo-BOSS,110,-34.1337,114.7314,South-west Corner,stereo-BOSS,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2020-10_south-west_stereo-BOSS/110.mp4,NESP D3
